Session_ID,Block_ID,IO_Offset,IO_Size,Op_Name,User
2021-10-05 06:59,706335420,1048576,1048576,5,region4_1646037700
2021-10-05 06:59,706335420,0,1048576,5,region4_1646037700
2021-10-05 06:59,706364020,0,14829666,2,region4_1646037701
2021-10-05 06:59,706335420,4194304,1048576,5,region4_1646037700
2021-10-05 06:59,706335420,7340032,1048576,5,region4_1646037700
2021-10-05 06:59,706335420,6291456,1048576,5,region4_1646037700
2021-10-05 06:59,706335420,5242880,1048576,5,region4_1646037700
2021-10-05 06:59,706335420,3145728,1048576,5,region4_1646037700
2021-10-05 06:59,706343509,0,21072,5,region4_1646037700
2021-10-05 06:59,706319501,0,221,5,region4_1646037700
2021-10-05 06:59,706318495,0,4194304,1,region4_1646037696
2021-10-05 06:59,706245316,3395601,568,2,region4_1646037697
2021-10-05 06:59,706245316,3397033,3573812,2,region4_1646037697
2021-10-05 06:59,706330012,0,1366943,1,region4_1646037696
2021-10-05 06:59,706319213,0,1312,2,region4_1646037703
2021-10-05 06:59,706319213,0,1312,2,region4_1646037703
2021-10-05 06:59,706330012,1366943,1366943,1,region4_1646037696
2021-10-05 06:59,706330012,2733886,1366943,1,region4_1646037696
2021-10-05 06:59,706317545,0,8388608,5,region4_1646037700
2021-10-05 06:59,706190847,2691918,802,2,region4_1646037703
2021-10-05 06:59,706190847,2677777,16384,2,region4_1646037703
2021-10-05 06:59,706411352,0,8388608,2,region4_1646037701
2021-10-05 06:59,706330012,4100829,1366943,1,region4_1646037696
2021-10-05 06:59,706344393,0,8388608,4,region4_1646037702
2021-10-05 06:59,706190847,2691918,802,2,region4_1646037697
2021-10-05 06:59,706190847,2677777,16384,2,region4_1646037697
2021-10-05 06:59,706330012,5467772,812698,1,region4_1646037696
2021-10-05 06:59,706177303,2338,47236,2,region4_1646037703
2021-10-05 06:59,706318495,4194304,4194304,1,region4_1646037696
2021-10-05 06:59,706357779,2786832,1783612,2,region4_1646037697
2021-10-05 06:59,706376172,7340032,1048576,5,region4_1646037700
2021-10-05 06:59,706376172,6291456,1048576,5,region4_1646037700
2021-10-05 06:59,706376172,5242880,1048576,5,region4_1646037700
2021-10-05 06:59,706376172,4194304,1048576,5,region4_1646037700
2021-10-05 06:59,706376172,3145728,1048576,5,region4_1646037700
2021-10-05 06:59,706376172,2097152,1048576,5,region4_1646037700
2021-10-05 06:59,706376172,1048576,1048576,5,region4_1646037700
2021-10-05 06:59,706376172,0,1048576,5,region4_1646037700
2021-10-05 06:59,706412369,0,1144,2,region4_1646037703
2021-10-05 06:59,706412369,0,1144,2,region4_1646037703
2021-10-05 06:59,706315449,0,1048576,5,region4_1646037700
2021-10-05 06:59,706315449,1048576,1048576,5,region4_1646037700
2021-10-05 06:59,706229705,0,8388608,2,region4_1646037698
2021-10-05 06:59,706245265,0,8388608,2,region4_1646037698
2021-10-05 06:59,706315449,2097152,1048576,5,region4_1646037700
2021-10-05 06:59,706190847,2677777,16384,2,region4_1646037697
2021-10-05 06:59,706190847,2691918,802,2,region4_1646037697
2021-10-05 06:59,706315449,5242880,1048576,5,region4_1646037700
2021-10-05 06:59,706315449,3145728,1048576,5,region4_1646037700
2021-10-05 06:59,706315449,4194304,1048576,5,region4_1646037700
2021-10-05 06:59,706355691,0,6814446,5,region4_1646037700
2021-10-05 06:59,706310556,0,248624,5,region4_1646037700
2021-10-05 06:59,706315449,6291456,949131,5,region4_1646037700
2021-10-05 06:59,706327895,0,8388608,5,region4_1646037700
2021-10-05 06:59,706404429,0,1585216,4,region4_1646037698
2021-10-05 06:59,706321980,0,1270,2,region4_1646037703
2021-10-05 06:59,706321980,0,1270,2,region4_1646037703
2021-10-05 06:59,706177303,710,1040312,2,region4_1646037697
2021-10-05 06:59,706229705,3674833,3633461,2,region4_1646037697
2021-10-05 06:59,706229705,3673356,569,2,region4_1646037697
2021-10-05 06:59,706375353,0,8388608,4,region4_1646037702
2021-10-05 06:59,706163427,0,14604593,2,region4_1646037701
2021-10-05 06:59,706343680,0,1268,2,region4_1646037703
2021-10-05 06:59,706343680,0,1268,2,region4_1646037703
2021-10-05 06:59,706333704,0,2677,2,region4_1646037703
2021-10-05 06:59,706333704,0,2677,2,region4_1646037703
2021-10-05 06:59,706331315,0,4667442,2,region4_1646037698
2021-10-05 06:59,706405424,0,4194304,1,region4_1646037696
2021-10-05 06:59,706435664,0,8388608,2,region4_1646037698
2021-10-05 06:59,706347721,0,8388608,5,region4_1646037700
2021-10-05 06:59,706259246,3327831,3533543,2,region4_1646037697
2021-10-05 06:59,706421665,0,2445,2,region4_1646037703
2021-10-05 06:59,706421665,0,2445,2,region4_1646037703
2021-10-05 06:59,706315366,0,640840,2,region4_1646037698
2021-10-05 06:59,706177303,128,730222,2,region4_1646037697
2021-10-05 06:59,706177303,1442,728908,2,region4_1646037697
2021-10-05 06:59,706177303,1026,729324,2,region4_1646037697
2021-10-05 06:59,706420761,0,8388608,2,region4_1646037698
2021-10-05 06:59,706177303,1491,728859,2,region4_1646037697
2021-10-05 06:59,706177303,1329,729021,2,region4_1646037697
2021-10-05 06:59,706177303,1751,728599,2,region4_1646037697
2021-10-05 06:59,706177303,1241,729109,2,region4_1646037697
2021-10-05 06:59,706177303,291,730059,2,region4_1646037697
2021-10-05 06:59,706177303,847,729503,2,region4_1646037697
2021-10-05 06:59,706177303,710,1040312,2,region4_1646037697
2021-10-05 06:59,706177303,1154,729196,2,region4_1646037697
2021-10-05 06:59,706270804,1129854,575,2,region4_1646037697
2021-10-05 06:59,706293626,0,4663458,2,region4_1646037698
2021-10-05 06:59,706310654,1985602,467,2,region4_1646037697
2021-10-05 06:59,706177303,3,730347,2,region4_1646037697
2021-10-05 06:59,706177303,1618,728732,2,region4_1646037697
2021-10-05 06:59,706177303,468,983946,2,region4_1646037697
2021-10-05 06:59,706270804,7260665,1127943,2,region4_1646037697
2021-10-05 06:59,706270804,1131275,3374306,2,region4_1646037697
2021-10-05 06:59,706177303,934,729416,2,region4_1646037697
2021-10-05 06:59,706453354,0,8388608,2,region4_1646037698
2021-10-05 06:59,706310654,1986279,686,2,region4_1646037697
2021-10-05 06:59,706310654,5054002,751323,2,region4_1646037697
2021-10-05 06:59,706261840,4637714,16384,2,region4_1646037697
2021-10-05 06:59,706382062,0,5908,5,region4_1646037700
2021-10-05 06:59,706461584,0,8388608,5,region4_1646037700
2021-10-05 06:59,706355733,5242880,1048576,5,region4_1646037700
2021-10-05 06:59,706355733,3145728,1048576,5,region4_1646037700
2021-10-05 06:59,706355733,1048576,1048576,5,region4_1646037700
2021-10-05 06:59,706355733,7340032,916181,5,region4_1646037700
2021-10-05 06:59,706355733,2097152,1048576,5,region4_1646037700
2021-10-05 06:59,706355733,0,1048576,5,region4_1646037700
2021-10-05 06:59,706355733,6291456,1048576,5,region4_1646037700
2021-10-05 06:59,706355733,4194304,1048576,5,region4_1646037700
2021-10-05 06:59,706281963,0,8388608,2,region4_1646037698
2021-10-05 06:59,706169177,7736922,651686,2,region4_1646037697
2021-10-05 06:59,706169177,8292,2730377,2,region4_1646037697
2021-10-05 06:59,706256718,1276958,3875051,2,region4_1646037701
2021-10-05 06:59,706169177,7736922,651686,2,region4_1646037697
2021-10-05 07:00,706333553,0,14766096,2,region4_1646037698
2021-10-05 07:00,706256718,5240626,1977746,2,region4_1646037701
2021-10-05 07:00,706169177,8292,2730377,2,region4_1646037697
2021-10-05 07:00,706169177,7736922,651686,2,region4_1646037697
2021-10-05 07:00,706169177,6484974,1903634,2,region4_1646037697
2021-10-05 07:00,706383870,0,8388608,2,region4_1646037701
2021-10-05 07:00,706169177,8292,2730377,2,region4_1646037697
2021-10-05 07:00,706346626,1550963,13257486,2,region4_1646037701
2021-10-05 07:00,706402618,0,3533390,3,region4_1646037699
2021-10-05 07:00,706405424,4194304,4194304,1,region4_1646037696
2021-10-05 07:00,706456839,0,14846282,2,region4_1646037701
2021-10-05 07:00,706169177,8292,2730377,2,region4_1646037697
2021-10-05 07:00,706355574,0,560,5,region4_1646037700
2021-10-05 07:00,706398693,0,393999,2,region4_1646037697
2021-10-05 07:00,706426160,0,8388608,2,region4_1646037698
2021-10-05 07:00,706423659,0,378021,2,region4_1646037697
2021-10-05 07:00,706421309,0,421000,2,region4_1646037697
2021-10-05 07:00,706169177,7736922,651686,2,region4_1646037697
2021-10-05 07:00,706340507,0,8388608,3,region4_1646037696
2021-10-05 07:00,706424671,0,4156330,5,region4_1646037700
2021-10-05 07:00,706421627,0,8388608,2,region4_1646037698
2021-10-05 07:00,706476983,0,2741793,5,region4_1646037700
2021-10-05 07:00,706283160,0,652822,2,region4_1646037697
2021-10-05 07:00,706283160,3449869,1730507,2,region4_1646037697
2021-10-05 07:00,706243215,0,8388608,2,region4_1646037701
2021-10-05 07:00,706434834,0,7004931,3,region4_1646037699
2021-10-05 07:00,706380091,0,8388608,2,region4_1646037698
2021-10-05 07:00,706467144,0,8388608,4,region4_1646037696
2021-10-05 07:00,706251937,0,8388608,2,region4_1646037701
2021-10-05 07:00,706414989,0,419756,4,region4_1646037698
2021-10-05 07:00,706283160,0,8388608,2,region4_1646037698
2021-10-05 07:00,706453430,0,1048576,5,region4_1646037700
2021-10-05 07:00,706464235,0,617917,4,region4_1646037698
2021-10-05 07:00,706468793,0,8388608,2,region4_1646037698
2021-10-05 07:00,706453430,4194304,216155,5,region4_1646037700
2021-10-05 07:00,706453430,3145728,1048576,5,region4_1646037700
2021-10-05 07:00,706453430,2097152,1048576,5,region4_1646037700
2021-10-05 07:00,706453430,1048576,1048576,5,region4_1646037700
2021-10-05 07:00,706230918,0,1349226,2,region4_1646037697
2021-10-05 07:00,706230918,0,50048,2,region4_1646037697
2021-10-05 07:00,706230918,7516275,872333,2,region4_1646037697
2021-10-05 07:00,706230918,7514841,565,2,region4_1646037697
2021-10-05 07:00,706399968,0,901,5,region4_1646037700
2021-10-05 07:00,706261840,4637714,16384,2,region4_1646037697
2021-10-05 07:00,706464290,0,8388608,4,region4_1646037702
2021-10-05 07:00,706467126,1048576,1048576,5,region4_1646037700
2021-10-05 07:00,706467126,2097152,384370,5,region4_1646037700
2021-10-05 07:00,706467126,0,1048576,5,region4_1646037700
2021-10-05 07:00,706482604,0,8388608,2,region4_1646037701
2021-10-05 07:00,706400047,3174,8385434,2,region4_1646037696
2021-10-05 07:00,706462392,0,8388608,2,region4_1646037698
2021-10-05 07:00,706338515,0,8388608,2,region4_1646037698
2021-10-05 07:00,706511151,0,4321904,3,region4_1646037699
2021-10-05 07:00,706414119,2051745,4285118,2,region4_1646037698
2021-10-05 07:00,706414119,0,2051745,2,region4_1646037698
2021-10-05 07:00,706440458,0,4114,5,region4_1646037700
2021-10-05 07:00,706322659,0,8388608,2,region4_1646037698
2021-10-05 07:00,706508258,0,36093,3,region4_1646037699
2021-10-05 07:00,706276325,1181333,1817,2,region4_1646037697
2021-10-05 07:00,706276325,1300493,16384,2,region4_1646037697
2021-10-05 07:00,706488878,0,8388608,2,region4_1646037698
2021-10-05 07:00,706510057,6291456,1048576,5,region4_1646037700
2021-10-05 07:00,706510057,3145728,1048576,5,region4_1646037700
2021-10-05 07:00,706510057,1048576,1048576,5,region4_1646037700
2021-10-05 07:00,706510057,7340032,1048576,5,region4_1646037700
2021-10-05 07:00,706510057,5242880,1048576,5,region4_1646037700
2021-10-05 07:00,706510057,4194304,1048576,5,region4_1646037700
2021-10-05 07:00,706510057,2097152,1048576,5,region4_1646037700
2021-10-05 07:00,706510057,0,1048576,5,region4_1646037700
2021-10-05 07:00,706479736,0,431329,4,region4_1646037698
2021-10-05 07:00,706402720,3459797,1671010,2,region4_1646037701
2021-10-05 07:00,706402720,0,1349793,2,region4_1646037701
2021-10-05 07:00,706402720,3510664,449634,2,region4_1646037701
2021-10-05 07:01,706169209,0,8388608,2,region4_1646037701
2021-10-05 07:01,706404574,5083551,16384,2,region4_1646037697
2021-10-05 07:01,706404574,5096379,1484,2,region4_1646037697
2021-10-05 07:01,706467140,2097152,1048576,5,region4_1646037700
2021-10-05 07:01,706467140,1048576,1048576,5,region4_1646037700
2021-10-05 07:01,706467140,0,1048576,5,region4_1646037700
2021-10-05 07:01,706467140,3145728,1048576,5,region4_1646037700
2021-10-05 07:01,706389476,0,8388608,2,region4_1646037698
2021-10-05 07:01,706245265,7236810,559,2,region4_1646037697
2021-10-05 07:01,706467140,5242880,1048576,5,region4_1646037700
2021-10-05 07:01,706467140,4194304,1048576,5,region4_1646037700
2021-10-05 07:01,706503025,0,1250313,5,region4_1646037700
2021-10-05 07:01,706245265,7238239,1150369,2,region4_1646037697
2021-10-05 07:01,706270623,0,1891733,2,region4_1646037697
2021-10-05 07:01,706467140,7340032,1048576,5,region4_1646037700
2021-10-05 07:01,706467140,6291456,1048576,5,region4_1646037700
2021-10-05 07:01,706524362,0,2492285,4,region4_1646037702
2021-10-05 07:01,706545074,0,7500017,2,region4_1646037701
2021-10-05 07:01,706407268,0,8388608,5,region4_1646037700
2021-10-05 07:01,706310654,1985602,467,2,region4_1646037697
2021-10-05 07:01,706322659,4515379,563,2,region4_1646037697
2021-10-05 07:01,706322659,4516795,3391064,2,region4_1646037697
2021-10-05 07:01,706256951,5969956,1784317,2,region4_1646037697
2021-10-05 07:01,706256951,0,3109218,2,region4_1646037697
2021-10-05 07:01,706469645,2097152,1048576,5,region4_1646037700
2021-10-05 07:01,706469645,1048576,1048576,5,region4_1646037700
2021-10-05 07:01,706469645,0,1048576,5,region4_1646037700
2021-10-05 07:01,706551203,0,8388608,2,region4_1646037698
2021-10-05 07:01,706469645,7340032,1048576,5,region4_1646037700
2021-10-05 07:01,706469645,6291456,1048576,5,region4_1646037700
2021-10-05 07:01,706469645,5242880,1048576,5,region4_1646037700
2021-10-05 07:01,706469645,4194304,1048576,5,region4_1646037700
2021-10-05 07:01,706469645,3145728,1048576,5,region4_1646037700
2021-10-05 07:01,706256951,0,8388608,2,region4_1646037698
2021-10-05 07:01,706272350,0,394334,2,region4_1646037697
2021-10-05 07:01,706272350,7964928,566,2,region4_1646037697
2021-10-05 07:01,706272350,7966365,422243,2,region4_1646037697
2021-10-05 07:01,706310654,1986279,3819046,2,region4_1646037697
2021-10-05 07:01,706485183,0,174,5,region4_1646037700
2021-10-05 07:01,706513754,0,8388608,2,region4_1646037701
2021-10-05 07:01,706450571,0,27,5,region4_1646037700
2021-10-05 07:01,706529432,0,9469374,2,region4_1646037698
2021-10-05 07:01,706307240,0,760788,2,region4_1646037703
2021-10-05 07:01,706529432,9469374,5378130,2,region4_1646037698
2021-10-05 07:01,706431725,0,10881186,2,region4_1646037698
2021-10-05 07:01,706165036,0,44,2,region4_1646037703
2021-10-05 07:01,706261840,4637714,16384,2,region4_1646037697
2021-10-05 07:01,706165036,0,44,2,region4_1646037697
2021-10-05 07:01,706165036,0,44,2,region4_1646037703
2021-10-05 07:01,706297487,0,13410374,4,region4_1646037697
2021-10-05 07:01,706165036,0,44,2,region4_1646037703
2021-10-05 07:01,706165036,0,44,2,region4_1646037697
2021-10-05 07:01,706460591,0,8388608,4,region4_1646037698
2021-10-05 07:01,706530410,0,8388608,5,region4_1646037700
2021-10-05 07:01,706560804,0,8388608,5,region4_1646037700
2021-10-05 07:01,706562721,0,8388608,5,region4_1646037700
2021-10-05 07:01,706465129,0,3427422,1,region4_1646037696
2021-10-05 07:01,706548527,0,8388608,3,region4_1646037696
2021-10-05 07:01,706389476,108255,575,2,region4_1646037697
2021-10-05 07:01,706533038,0,14632966,2,region4_1646037701
2021-10-05 07:01,706389476,109679,3384460,2,region4_1646037697
2021-10-05 07:01,706389476,6245918,1706188,2,region4_1646037697
2021-10-05 07:01,706588240,0,8388608,4,region4_1646037698
2021-10-05 07:01,706519964,0,8388608,2,region4_1646037701
2021-10-05 07:01,706500606,0,8388608,2,region4_1646037701
2021-10-05 07:01,706513744,0,444017,2,region4_1646037697
2021-10-05 07:01,706497065,0,738403,5,region4_1646037700
2021-10-05 07:01,706562600,1463813,13375871,2,region4_1646037701
2021-10-05 07:01,706479827,0,8388608,4,region4_1646037698
2021-10-05 07:01,706463338,0,3683292,2,region4_1646037703
2021-10-05 07:01,706463338,0,3683292,2,region4_1646037703
2021-10-05 07:01,706463338,0,3683292,2,region4_1646037703
2021-10-05 07:01,706475196,0,8014040,2,region4_1646037698
2021-10-05 07:01,706477831,2097152,1031205,5,region4_1646037700
2021-10-05 07:01,706477831,0,1048576,5,region4_1646037700
2021-10-05 07:01,706477831,1048576,1048576,5,region4_1646037700
2021-10-05 07:01,706261316,0,8088976,2,region4_1646037701
2021-10-05 07:01,706351376,1852012,1653994,2,region4_1646037697
2021-10-05 07:01,706593475,0,8388608,2,region4_1646037701
2021-10-05 07:01,706169177,7736922,651686,2,region4_1646037697
2021-10-05 07:01,706169177,8292,2730377,2,region4_1646037697
2021-10-05 07:01,706261840,3948852,540,2,region4_1646037697
2021-10-05 07:01,706169177,8292,2730377,2,region4_1646037697
2021-10-05 07:01,706169177,7736922,651686,2,region4_1646037697
2021-10-05 07:02,706261840,3949451,66140,2,region4_1646037697
2021-10-05 07:02,706261840,4082732,475,2,region4_1646037697
2021-10-05 07:02,706169177,7736922,651686,2,region4_1646037697
2021-10-05 07:02,706169177,8292,2730377,2,region4_1646037697
2021-10-05 07:02,706169177,7736922,651686,2,region4_1646037697
2021-10-05 07:02,706460899,1539833,3115247,2,region4_1646037697
2021-10-05 07:02,706460899,1538419,543,2,region4_1646037697
2021-10-05 07:02,706169177,8292,2730377,2,region4_1646037697
2021-10-05 07:02,706205291,7889243,211019,2,region4_1646037697
2021-10-05 07:02,706205291,1004,1829976,2,region4_1646037697
2021-10-05 07:02,706488076,0,4194304,2,region4_1646037698
2021-10-05 07:02,706205291,1004,1829976,2,region4_1646037697
2021-10-05 07:02,706488076,4194304,4194304,2,region4_1646037698
2021-10-05 07:02,706555645,0,9763352,2,region4_1646037698
2021-10-05 07:02,706576514,0,33979,5,region4_1646037700
2021-10-05 07:02,706293626,4315104,348354,2,region4_1646037697
2021-10-05 07:02,706293626,4313722,543,2,region4_1646037697
2021-10-05 07:02,706589083,0,5367445,4,region4_1646037698
2021-10-05 07:02,706174696,3715902,14752,2,region4_1646037697
2021-10-05 07:02,706174696,4692496,16384,2,region4_1646037697
2021-10-05 07:02,706174696,4687815,4681,2,region4_1646037697
2021-10-05 07:02,706174696,4692496,16384,2,region4_1646037697
2021-10-05 07:02,706508339,2097152,1048576,5,region4_1646037700
2021-10-05 07:02,706508339,1048576,1048576,5,region4_1646037700
2021-10-05 07:02,706508339,5242880,1048576,5,region4_1646037700
2021-10-05 07:02,706508339,4194304,1048576,5,region4_1646037700
2021-10-05 07:02,706508339,3145728,1048576,5,region4_1646037700
2021-10-05 07:02,706508339,0,1048576,5,region4_1646037700
2021-10-05 07:02,706508339,7340032,1048576,5,region4_1646037700
2021-10-05 07:02,706508339,6291456,1048576,5,region4_1646037700
2021-10-05 07:02,706574185,0,6647712,3,region4_1646037699
2021-10-05 07:02,706559021,0,7498239,2,region4_1646037701
2021-10-05 07:02,706533882,0,10079,5,region4_1646037700
2021-10-05 07:02,706174696,3715902,14752,2,region4_1646037697
2021-10-05 07:02,706573091,7371782,607680,2,region4_1646037701
2021-10-05 07:02,706573091,0,4251801,2,region4_1646037701
2021-10-05 07:02,706607957,0,13271095,2,region4_1646037698
2021-10-05 07:02,706607957,13271095,1539468,2,region4_1646037698
2021-10-05 07:02,706623155,1048576,185717,5,region4_1646037700
2021-10-05 07:02,706623155,0,1048576,5,region4_1646037700
2021-10-05 07:02,706556505,0,8388608,2,region4_1646037698
2021-10-05 07:02,706582393,0,14826088,2,region4_1646037701
2021-10-05 07:02,706612819,3145728,1048576,5,region4_1646037700
2021-10-05 07:02,706612819,1048576,1048576,5,region4_1646037700
2021-10-05 07:02,706612819,2097152,1048576,5,region4_1646037700
2021-10-05 07:02,706612819,0,1048576,5,region4_1646037700
2021-10-05 07:02,706618998,0,14497923,2,region4_1646037698
2021-10-05 07:02,706612819,7340032,1048576,5,region4_1646037700
2021-10-05 07:02,706612819,6291456,1048576,5,region4_1646037700
2021-10-05 07:02,706612819,5242880,1048576,5,region4_1646037700
2021-10-05 07:02,706612819,4194304,1048576,5,region4_1646037700
2021-10-05 07:02,706604577,4194304,1048576,5,region4_1646037700
2021-10-05 07:02,706604577,3145728,1048576,5,region4_1646037700
2021-10-05 07:02,706604577,2097152,1048576,5,region4_1646037700
2021-10-05 07:02,706604577,1048576,1048576,5,region4_1646037700
2021-10-05 07:02,706604577,0,1048576,5,region4_1646037700
2021-10-05 07:02,706548496,0,8388608,2,region4_1646037698
2021-10-05 07:02,706604577,7340032,447009,5,region4_1646037700
2021-10-05 07:02,706604577,5242880,1048576,5,region4_1646037700
2021-10-05 07:02,706604577,6291456,1048576,5,region4_1646037700
2021-10-05 07:02,706624194,0,5353960,2,region4_1646037701
2021-10-05 07:02,706576504,0,8388608,4,region4_1646037698
2021-10-05 07:02,706269803,0,1556230,2,region4_1646037697
2021-10-05 07:02,706404863,0,14629485,2,region4_1646037701
2021-10-05 07:02,706558046,0,2109957,5,region4_1646037700
2021-10-05 07:02,706616439,0,8388608,3,region4_1646037696
2021-10-05 07:02,706603838,0,8388608,2,region4_1646037701
2021-10-05 07:02,706523377,0,1048576,5,region4_1646037700
2021-10-05 07:02,706523377,1048576,13147,5,region4_1646037700
2021-10-05 07:02,706269803,0,1556230,2,region4_1646037703
2021-10-05 07:02,706580565,0,1048576,5,region4_1646037700
2021-10-05 07:02,706647912,0,8388608,2,region4_1646037698
2021-10-05 07:02,706638973,0,8388608,3,region4_1646037696
2021-10-05 07:02,706269803,0,1556230,2,region4_1646037703
2021-10-05 07:02,706580565,1048576,82159,5,region4_1646037700
2021-10-05 07:02,706612998,0,8388608,3,region4_1646037696
2021-10-05 07:02,706655814,0,8388608,2,region4_1646037698
2021-10-05 07:02,706552211,0,15374,1,region4_1646037696
2021-10-05 07:02,706623049,0,7799584,2,region4_1646037701
2021-10-05 07:02,706605472,0,8388608,2,region4_1646037701
2021-10-05 07:02,706634840,0,651624,2,region4_1646037697
2021-10-05 07:02,706552211,15374,8365547,1,region4_1646037696
2021-10-05 07:02,706570453,0,698837,2,region4_1646037697
2021-10-05 07:02,706287153,0,8388608,3,region4_1646037696
2021-10-05 07:02,706654922,0,2667583,3,region4_1646037696
2021-10-05 07:02,706578327,3145728,995089,5,region4_1646037700
2021-10-05 07:02,706578327,2097152,1048576,5,region4_1646037700
2021-10-05 07:02,706578327,0,1048576,5,region4_1646037700
2021-10-05 07:02,706578327,1048576,1048576,5,region4_1646037700
2021-10-05 07:02,706612990,0,8388608,5,region4_1646037700
2021-10-05 07:02,706653446,0,1048576,5,region4_1646037700
2021-10-05 07:02,706669090,0,2301893,2,region4_1646037698
2021-10-05 07:02,706653446,1048576,1048576,5,region4_1646037700
2021-10-05 07:03,706653446,2097152,1048576,5,region4_1646037700
2021-10-05 07:03,706573259,0,5735354,2,region4_1646037701
2021-10-05 07:03,706629159,0,8388608,2,region4_1646037701
2021-10-05 07:03,706653446,3145728,1048576,5,region4_1646037700
2021-10-05 07:03,706653446,5242880,1048576,5,region4_1646037700
2021-10-05 07:03,706653446,4194304,1048576,5,region4_1646037700
2021-10-05 07:03,706653446,6291456,1048576,5,region4_1646037700
2021-10-05 07:03,706653446,8388608,1048576,5,region4_1646037700
2021-10-05 07:03,706653446,7340032,1048576,5,region4_1646037700
2021-10-05 07:03,706653446,9437184,420182,5,region4_1646037700
2021-10-05 07:03,706596104,0,10485760,5,region4_1646037700
2021-10-05 07:03,706603946,7515797,872811,2,region4_1646037701
2021-10-05 07:03,706603946,0,4113880,2,region4_1646037701
2021-10-05 07:03,706609500,0,8388608,2,region4_1646037698
2021-10-05 07:03,706664866,0,1048576,5,region4_1646037700
2021-10-05 07:03,706664866,1048576,1048576,5,region4_1646037700
2021-10-05 07:03,706596104,10485760,4171274,5,region4_1646037700
2021-10-05 07:03,706664866,3145728,1048576,5,region4_1646037700
2021-10-05 07:03,706664866,2097152,1048576,5,region4_1646037700
2021-10-05 07:03,706664866,5242880,219776,5,region4_1646037700
2021-10-05 07:03,706664866,4194304,1048576,5,region4_1646037700
2021-10-05 07:03,706609478,0,2482889,5,region4_1646037700
2021-10-05 07:03,706665581,6291456,1048576,5,region4_1646037700
2021-10-05 07:03,706665581,5242880,1048576,5,region4_1646037700
2021-10-05 07:03,706665581,3145728,1048576,5,region4_1646037700
2021-10-05 07:03,706665581,2097152,1048576,5,region4_1646037700
2021-10-05 07:03,706665581,1048576,1048576,5,region4_1646037700
2021-10-05 07:03,706665581,0,1048576,5,region4_1646037700
2021-10-05 07:03,706665581,4194304,1048576,5,region4_1646037700
2021-10-05 07:03,706665581,7340032,1048576,5,region4_1646037700
2021-10-05 07:03,706652701,0,1409765,4,region4_1646037698
2021-10-05 07:03,706676252,0,6712589,3,region4_1646037699
2021-10-05 07:03,706628184,0,10485760,5,region4_1646037700
2021-10-05 07:03,706574037,0,19378,5,region4_1646037700
2021-10-05 07:03,706599826,664,7530234,2,region4_1646037701
2021-10-05 07:03,706669159,0,8388608,5,region4_1646037700
2021-10-05 07:03,706656581,0,8388608,2,region4_1646037698
2021-10-05 07:03,706579849,0,1865947,2,region4_1646037698
2021-10-05 07:03,706628184,10485760,4294116,5,region4_1646037700
2021-10-05 07:03,706669070,0,1238,5,region4_1646037700
