Session_ID,Block_ID,IO_Offset,IO_Size,Op_Name,User
2019-10-26 08:10,7562,0,262144,2,region3_0
2019-10-26 08:10,7672,0,131072,2,region3_0
2019-10-26 08:10,7687,0,131072,2,region3_0
2019-10-26 08:10,7737,0,393216,2,region3_0
2019-10-26 08:10,7876,0,131072,2,region3_0
2019-10-26 08:10,7902,0,131072,2,region3_0
2019-10-26 08:10,219,0,393216,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,8270,0,262144,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,8526,0,262144,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,8754,0,262144,2,region3_0
2019-10-26 08:10,8872,0,131072,2,region3_0
2019-10-26 08:10,9067,0,262144,2,region3_0
2019-10-26 08:10,7458,4194304,4194304,1,region3_3
2019-10-26 08:10,9316,0,524288,2,region3_0
2019-10-26 08:10,9400,0,393216,2,region3_0
2019-10-26 08:10,9539,0,131072,2,region3_0
2019-10-26 08:10,9582,0,262144,2,region3_0
2019-10-26 08:10,9631,0,262144,2,region3_0
2019-10-26 08:10,9733,0,131072,2,region3_0
2019-10-26 08:10,9760,0,262144,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,9954,0,393216,2,region3_0
2019-10-26 08:10,9955,0,262144,2,region3_0
2019-10-26 08:10,10084,0,131072,2,region3_0
2019-10-26 08:10,10120,0,131072,2,region3_0
2019-10-26 08:10,10351,0,262144,2,region3_0
2019-10-26 08:10,10353,0,131072,2,region3_0
2019-10-26 08:10,10365,0,131072,2,region3_0
2019-10-26 08:10,10434,0,262144,2,region3_0
2019-10-26 08:10,10513,0,262144,2,region3_0
2019-10-26 08:10,10604,0,262144,2,region3_0
2019-10-26 08:10,10703,0,262144,2,region3_0
2019-10-26 08:10,10731,0,262144,2,region3_0
2019-10-26 08:10,10937,0,131072,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,11192,0,262144,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,11797,0,131072,2,region3_0
2019-10-26 08:10,11993,0,131072,2,region3_0
2019-10-26 08:10,12068,0,393216,2,region3_0
2019-10-26 08:10,12095,0,262144,2,region3_0
2019-10-26 08:10,12107,0,131072,2,region3_0
2019-10-26 08:10,12207,0,262144,2,region3_0
2019-10-26 08:10,12256,0,262144,2,region3_0
2019-10-26 08:10,12284,0,262144,2,region3_0
2019-10-26 08:10,12428,0,131072,2,region3_0
2019-10-26 08:10,12494,0,131072,2,region3_0
2019-10-26 08:10,12528,0,262144,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,12597,0,262144,2,region3_0
2019-10-26 08:10,12606,0,262144,2,region3_0
2019-10-26 08:10,9067,0,262144,2,region3_0
2019-10-26 08:10,12984,0,2621440,4,region3_13
2019-10-26 08:10,12989,0,131072,2,region3_0
2019-10-26 08:10,13119,0,8388608,5,region3_3
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,13175,0,262144,2,region3_0
2019-10-26 08:10,13193,0,131072,2,region3_0
2019-10-26 08:10,13246,0,262144,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,13685,0,393216,2,region3_0
2019-10-26 08:10,13761,0,393216,2,region3_0
2019-10-26 08:10,13771,0,262144,2,region3_0
2019-10-26 08:10,13795,0,262144,2,region3_0
2019-10-26 08:10,13827,0,393216,2,region3_0
2019-10-26 08:10,13919,0,262144,2,region3_0
2019-10-26 08:10,14049,0,262144,2,region3_0
2019-10-26 08:10,14078,0,393216,2,region3_0
2019-10-26 08:10,14080,0,393216,2,region3_0
2019-10-26 08:10,8754,0,262144,2,region3_0
2019-10-26 08:10,14410,0,262144,2,region3_0
2019-10-26 08:10,14465,0,131072,2,region3_0
2019-10-26 08:10,14466,0,131072,2,region3_0
2019-10-26 08:10,14472,0,393216,2,region3_0
2019-10-26 08:10,14584,0,524288,2,region3_0
2019-10-26 08:10,14600,0,262144,2,region3_0
2019-10-26 08:10,14711,0,262144,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,14787,0,262144,2,region3_0
2019-10-26 08:10,7556,0,262144,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,14978,0,262144,2,region3_0
2019-10-26 08:10,15263,0,393216,2,region3_0
2019-10-26 08:10,15316,0,131072,2,region3_0
2019-10-26 08:10,14978,0,262144,2,region3_0
2019-10-26 08:10,15575,0,131072,2,region3_0
2019-10-26 08:10,15713,0,393216,2,region3_0
2019-10-26 08:10,4773,0,262144,2,region3_0
2019-10-26 08:10,15898,0,262144,2,region3_0
2019-10-26 08:10,15926,0,393216,2,region3_0
2019-10-26 08:10,15994,0,131072,2,region3_0
2019-10-26 08:10,16054,0,262144,2,region3_0
2019-10-26 08:10,16158,0,8388608,3,region3_4
2019-10-26 08:10,16194,0,262144,2,region3_0
2019-10-26 08:10,14465,0,131072,2,region3_0
2019-10-26 08:10,16386,0,262144,2,region3_0
2019-10-26 08:10,16415,0,131072,2,region3_0
2019-10-26 08:10,16450,0,262144,2,region3_0
2019-10-26 08:10,16480,0,393216,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,16816,0,393216,2,region3_0
2019-10-26 08:10,16851,0,393216,2,region3_0
2019-10-26 08:10,16858,0,262144,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,17270,0,8388608,2,region3_4
2019-10-26 08:10,17343,655360,1179648,2,region3_0
2019-10-26 08:10,17584,0,131072,2,region3_0
2019-10-26 08:10,17802,0,262144,2,region3_0
2019-10-26 08:10,17953,0,131072,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,10604,0,262144,2,region3_0
2019-10-26 08:10,18435,0,262144,2,region3_0
2019-10-26 08:10,18512,0,393216,2,region3_0
2019-10-26 08:10,18616,0,262144,2,region3_0
2019-10-26 08:10,18665,0,393216,2,region3_0
2019-10-26 08:10,18702,0,262144,2,region3_0
2019-10-26 08:10,7687,0,131072,2,region3_0
2019-10-26 08:10,19031,0,131072,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,19120,0,262144,2,region3_0
2019-10-26 08:10,13175,0,262144,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,19431,0,393216,2,region3_0
2019-10-26 08:10,19542,0,8388608,4,region3_1
2019-10-26 08:10,19552,0,131072,2,region3_0
2019-10-26 08:10,19612,0,131072,2,region3_0
2019-10-26 08:10,19764,0,131072,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,13771,0,262144,2,region3_0
2019-10-26 08:10,19968,0,131072,2,region3_0
2019-10-26 08:10,20024,0,262144,2,region3_0
2019-10-26 08:10,20052,0,393216,2,region3_0
2019-10-26 08:10,20059,0,131072,2,region3_0
2019-10-26 08:10,12107,0,131072,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,14466,0,131072,2,region3_0
2019-10-26 08:10,20347,0,131072,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,20657,0,262144,2,region3_0
2019-10-26 08:10,20705,0,131072,2,region3_0
2019-10-26 08:10,20787,0,524288,2,region3_0
2019-10-26 08:10,20807,0,10092544,4,region3_4
2019-10-26 08:10,19120,0,262144,2,region3_0
2019-10-26 08:10,20959,0,131072,2,region3_0
2019-10-26 08:10,21014,0,131072,2,region3_0
2019-10-26 08:10,14600,0,262144,2,region3_0
2019-10-26 08:10,21037,0,393216,2,region3_0
2019-10-26 08:10,21051,0,393216,2,region3_0
2019-10-26 08:10,21337,0,14942208,3,region3_5
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,21789,0,131072,2,region3_0
2019-10-26 08:10,21835,0,131072,2,region3_0
2019-10-26 08:10,21895,0,131072,2,region3_0
2019-10-26 08:10,21902,0,131072,2,region3_0
2019-10-26 08:10,21963,0,262144,2,region3_0
2019-10-26 08:10,22002,0,393216,2,region3_0
2019-10-26 08:10,22033,0,131072,2,region3_0
2019-10-26 08:10,22046,0,262144,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,10353,0,131072,2,region3_0
2019-10-26 08:10,22410,0,131072,2,region3_0
2019-10-26 08:10,22577,0,393216,2,region3_0
2019-10-26 08:10,22579,0,262144,2,region3_0
2019-10-26 08:10,22610,0,262144,2,region3_0
2019-10-26 08:10,22736,0,131072,2,region3_0
2019-10-26 08:10,22823,0,131072,2,region3_0
2019-10-26 08:10,22889,0,262144,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,11192,0,262144,2,region3_0
2019-10-26 08:10,17953,0,131072,2,region3_0
2019-10-26 08:10,23058,0,262144,2,region3_0
2019-10-26 08:10,23086,0,393216,2,region3_0
2019-10-26 08:10,23151,0,131072,2,region3_0
2019-10-26 08:10,23289,0,131072,2,region3_0
2019-10-26 08:10,23315,0,393216,2,region3_0
2019-10-26 08:10,23476,0,262144,2,region3_0
2019-10-26 08:10,23546,0,393216,2,region3_0
2019-10-26 08:10,23623,0,131072,2,region3_0
2019-10-26 08:10,23653,0,131072,2,region3_0
2019-10-26 08:10,23690,0,393216,2,region3_0
2019-10-26 08:10,6801,0,131072,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,23864,0,262144,2,region3_0
2019-10-26 08:10,23869,0,393216,2,region3_0
2019-10-26 08:10,23879,0,131072,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,23919,0,524288,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,24166,0,262144,2,region3_0
2019-10-26 08:10,2247,0,131072,2,region3_0
2019-10-26 08:10,24431,0,262144,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,24550,0,393216,2,region3_0
2019-10-26 08:10,24648,0,393216,2,region3_0
2019-10-26 08:10,24694,0,262144,2,region3_0
2019-10-26 08:10,24730,0,655360,2,region3_0
2019-10-26 08:10,24743,0,262144,2,region3_0
2019-10-26 08:10,24854,0,131072,2,region3_0
2019-10-26 08:10,24964,0,262144,2,region3_0
2019-10-26 08:10,18616,0,262144,2,region3_0
2019-10-26 08:10,4771,0,262144,2,region3_0
2019-10-26 08:10,11797,0,131072,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,25619,0,262144,2,region3_0
2019-10-26 08:10,25632,0,131072,2,region3_0
2019-10-26 08:10,22823,0,131072,2,region3_0
2019-10-26 08:10,25968,0,262144,2,region3_0
2019-10-26 08:10,25990,0,131072,2,region3_0
2019-10-26 08:10,26046,0,262144,2,region3_0
2019-10-26 08:10,4348,0,262144,2,region3_0
2019-10-26 08:10,10434,0,262144,2,region3_0
2019-10-26 08:10,26391,0,393216,2,region3_0
2019-10-26 08:10,26423,0,131072,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,26523,0,131072,2,region3_0
2019-10-26 08:10,26530,0,131072,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,26588,0,262144,2,region3_0
2019-10-26 08:10,26749,0,131072,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,26842,0,131072,2,region3_0
2019-10-26 08:10,26899,0,131072,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,21902,0,131072,2,region3_0
2019-10-26 08:10,24730,0,655360,2,region3_0
2019-10-26 08:10,27163,0,262144,2,region3_0
2019-10-26 08:10,20024,0,262144,2,region3_0
2019-10-26 08:10,27477,0,131072,2,region3_0
2019-10-26 08:10,15575,0,131072,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,27850,0,262144,2,region3_0
2019-10-26 08:10,20657,0,262144,2,region3_0
2019-10-26 08:10,28042,0,262144,2,region3_0
2019-10-26 08:10,28068,0,131072,2,region3_0
2019-10-26 08:10,28090,0,131072,2,region3_0
2019-10-26 08:10,28310,0,393216,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,28391,0,262144,2,region3_0
2019-10-26 08:10,13795,0,262144,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,28714,0,131072,2,region3_0
2019-10-26 08:10,28735,0,393216,2,region3_0
2019-10-26 08:10,28771,0,131072,2,region3_0
2019-10-26 08:10,14049,0,262144,2,region3_0
2019-10-26 08:10,28816,0,131072,2,region3_0
2019-10-26 08:10,7672,0,131072,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,12528,0,262144,2,region3_0
2019-10-26 08:10,29302,0,131072,2,region3_0
2019-10-26 08:10,29445,0,524288,2,region3_0
2019-10-26 08:10,14711,0,262144,2,region3_0
2019-10-26 08:10,24743,0,262144,2,region3_0
2019-10-26 08:10,13685,0,393216,2,region3_0
2019-10-26 08:10,29963,0,393216,2,region3_0
2019-10-26 08:10,8526,0,262144,2,region3_0
2019-10-26 08:10,30107,0,131072,2,region3_0
2019-10-26 08:10,30168,0,393216,2,region3_0
2019-10-26 08:10,30177,0,524288,2,region3_0
2019-10-26 08:10,12606,0,262144,2,region3_0
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,698,655360,786432,2,region3_8
2019-10-26 08:10,30636,0,131072,2,region3_0
2019-10-26 08:10,15926,0,393216,2,region3_0
2019-10-26 08:10,30724,0,131072,2,region3_0
2019-10-26 08:10,10513,0,262144,2,region3_0
2019-10-26 08:10,30873,0,524288,2,region3_0
2019-10-26 08:11,30908,0,262144,2,region3_0
2019-10-26 08:11,30921,0,524288,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,31072,0,131072,2,region3_0
2019-10-26 08:11,15898,0,262144,2,region3_0
2019-10-26 08:11,31166,0,262144,2,region3_0
2019-10-26 08:11,31214,0,131072,2,region3_0
2019-10-26 08:11,31255,0,262144,2,region3_0
2019-10-26 08:11,31287,0,131072,2,region3_0
2019-10-26 08:11,31296,0,524288,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,31402,0,655360,2,region3_0
2019-10-26 08:11,31462,0,262144,2,region3_0
2019-10-26 08:11,31826,0,6553600,2,region3_7
2019-10-26 08:11,31879,0,131072,2,region3_0
2019-10-26 08:11,31922,0,131072,2,region3_0
2019-10-26 08:11,26530,0,131072,2,region3_0
2019-10-26 08:11,26423,0,131072,2,region3_0
2019-10-26 08:11,32164,0,131072,2,region3_0
2019-10-26 08:11,32238,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,32292,0,262144,2,region3_0
2019-10-26 08:11,32385,0,131072,2,region3_0
2019-10-26 08:11,32435,0,393216,2,region3_0
2019-10-26 08:11,32494,0,8388608,4,region3_1
2019-10-26 08:11,12284,0,262144,2,region3_0
2019-10-26 08:11,32608,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,10084,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,32952,0,393216,2,region3_0
2019-10-26 08:11,33215,0,524288,2,region3_0
2019-10-26 08:11,33346,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,33555,0,8388608,4,region3_1
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,33723,0,262144,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,34003,0,393216,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,34120,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,34296,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,34432,0,131072,2,region3_0
2019-10-26 08:11,34601,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,34727,0,524288,2,region3_0
2019-10-26 08:11,34883,0,393216,2,region3_0
2019-10-26 08:11,22033,0,131072,2,region3_0
2019-10-26 08:11,34940,0,262144,2,region3_0
2019-10-26 08:11,35042,0,131072,2,region3_0
2019-10-26 08:11,1663,0,131072,2,region3_0
2019-10-26 08:11,35291,0,524288,2,region3_0
2019-10-26 08:11,35613,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,35816,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,16450,0,262144,2,region3_0
2019-10-26 08:11,28090,0,131072,2,region3_0
2019-10-26 08:11,31402,0,655360,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,36454,0,131072,2,region3_0
2019-10-26 08:11,20705,0,131072,2,region3_0
2019-10-26 08:11,36559,0,8388608,4,region3_2
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,36594,0,8388608,4,region3_1
2019-10-26 08:11,36664,0,131072,2,region3_0
2019-10-26 08:11,36839,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,25968,0,262144,2,region3_0
2019-10-26 08:11,37063,0,524288,2,region3_0
2019-10-26 08:11,37099,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,21037,0,393216,2,region3_0
2019-10-26 08:11,37254,0,131072,2,region3_0
2019-10-26 08:11,19031,0,131072,2,region3_0
2019-10-26 08:11,37544,0,131072,2,region3_0
2019-10-26 08:11,37593,0,131072,2,region3_0
2019-10-26 08:11,37624,0,524288,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,37761,0,131072,2,region3_0
2019-10-26 08:11,37762,0,131072,2,region3_0
2019-10-26 08:11,37783,0,131072,2,region3_0
2019-10-26 08:11,37805,0,1441792,2,region3_0
2019-10-26 08:11,37947,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,38058,0,131072,2,region3_0
2019-10-26 08:11,38146,0,131072,2,region3_0
2019-10-26 08:11,38214,0,131072,2,region3_0
2019-10-26 08:11,38369,0,1310720,2,region3_4
2019-10-26 08:11,38370,0,131072,2,region3_0
2019-10-26 08:11,38519,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,38680,0,131072,2,region3_0
2019-10-26 08:11,38836,0,131072,2,region3_0
2019-10-26 08:11,38871,0,655360,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,38917,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,39274,0,131072,2,region3_0
2019-10-26 08:11,39294,0,131072,2,region3_0
2019-10-26 08:11,39356,0,393216,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,31879,0,131072,2,region3_0
2019-10-26 08:11,38370,0,131072,2,region3_0
2019-10-26 08:11,39885,0,917504,2,region3_0
2019-10-26 08:11,39885,786432,1048576,2,region3_0
2019-10-26 08:11,39940,0,131072,2,region3_0
2019-10-26 08:11,39956,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,40058,0,3670016,2,region3_7
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,40198,0,131072,2,region3_0
2019-10-26 08:11,32608,0,131072,2,region3_0
2019-10-26 08:11,40494,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,40742,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,38871,0,655360,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,40058,3538944,4849664,2,region3_7
2019-10-26 08:11,41074,0,131072,2,region3_0
2019-10-26 08:11,41083,0,8388608,2,region3_1
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,41203,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,41326,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,41729,0,8388608,2,region3_0
2019-10-26 08:11,23315,0,393216,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,23086,0,393216,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,42053,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,42753,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,42987,0,131072,2,region3_0
2019-10-26 08:11,43072,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,43278,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,43359,0,131072,2,region3_0
2019-10-26 08:11,43363,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,43607,0,6684672,2,region3_1
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,43687,0,6291456,5,region3_3
2019-10-26 08:11,43785,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,43891,0,131072,2,region3_0
2019-10-26 08:11,44061,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,44168,0,8388608,3,region3_4
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,37761,0,131072,2,region3_0
2019-10-26 08:11,44443,0,131072,2,region3_0
2019-10-26 08:11,44513,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,44579,0,131072,2,region3_0
2019-10-26 08:11,44583,0,1441792,2,region3_0
2019-10-26 08:11,44617,0,8388608,4,region3_1
2019-10-26 08:11,44671,0,131072,2,region3_0
2019-10-26 08:11,44674,0,131072,2,region3_0
2019-10-26 08:11,44685,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,44720,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,44964,0,3014656,4,region3_6
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,45037,0,131072,2,region3_0
2019-10-26 08:11,45074,0,131072,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,45139,0,1441792,2,region3_0
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,698,655360,786432,2,region3_8
2019-10-26 08:11,45714,0,655360,2,region3_0
2019-10-26 08:11,45976,0,131072,2,region3_0
2019-10-26 08:11,46017,0,8388608,4,region3_2
2019-10-26 08:11,46236,0,131072,2,region3_0
